Mon 27 Nov 2017 14:41:27 TwitterError __init__ 18132 Thread-3 [line:34] INFO Status code 429: Twitter request failed
Mon 27 Nov 2017 14:41:27 rest_api get_users_ids 18132 Thread-3 [line:191] ERROR Twitter request failed
Mon 27 Nov 2017 14:41:27 TwitterError __init__ 18132 Thread-3 [line:34] INFO Status code 429: Twitter request failed
Mon 27 Nov 2017 14:41:28 rest_api get_users_ids 21256 Thread-2 [line:212] INFO id: 116096328, type: friends, get: 3172
Mon 27 Nov 2017 14:41:28 rest_api __get_users_follow 21256 Thread-2 [line:572] INFO 116096328 finish, next_cursor=0, rest_num=0
Mon 27 Nov 2017 14:41:28 rest_api __get_users_follow 21256 Thread-2 [line:576] INFO id: 116096328, type: friends, total: 3172
Mon 27 Nov 2017 14:41:29 rest_api get_users_ids 20744 Thread-1 [line:212] INFO id: 833548011842068480, type: friends, get: 2059
Mon 27 Nov 2017 14:41:29 rest_api __get_users_follow 20744 Thread-1 [line:572] INFO 833548011842068480 finish, next_cursor=0, rest_num=0
Mon 27 Nov 2017 14:41:29 rest_api __get_users_follow 20744 Thread-1 [line:576] INFO id: 833548011842068480, type: friends, total: 2059
Mon 27 Nov 2017 14:41:30 rest_api get_users_ids 10388 Thread-4 [line:212] INFO id: 2919887134, type: friends, get: 3370
Mon 27 Nov 2017 14:41:30 rest_api __get_users_follow 10388 Thread-4 [line:572] INFO 2919887134 finish, next_cursor=0, rest_num=0
Mon 27 Nov 2017 14:41:30 rest_api __get_users_follow 10388 Thread-4 [line:576] INFO id: 2919887134, type: friends, total: 3370
